QueryId,DocumentId
3411,58524
3411,178339
3412,199835
3412,239880
3412,333943
3412,207925
3412,238067
3414,329390
3414,22644
3414,271196
3414,88725
3414,102505
3415,297025
3415,58503
3415,288551
3415,62669
3415,184244
3416,178571
3416,426339
3416,287068
3416,539707
3416,416316
3417,367634
3417,196460
3417,288744
3417,282703
3417,321602
3418,288065
3418,330174
3418,479188
3418,64993
3418,109105
3419,58278
3419,532632
3419,101466
3419,435250
3419,105946
3420,338442
3420,340905
3420,28947
3420,340358
3420,335957
3421,58502
3421,229206
3421,236524
3421,464748
3421,288170
3422,275402
3422,332479
3422,301136
3422,202807
3422,332468
3423,239704
3423,537983
3423,260156
3423,281253
3423,184298
3425,15148
3425,152122
3425,28751
3425,534566
3425,177990
3429,198397
3429,17211
3429,10243
3429,538526
3429,343741
3430,58509
3430,330187
3430,416380
3430,286737
3430,310441
3431,238858
3431,376291
3431,281236
3431,544314
3431,580459
3432,268788
3432,270017
3432,524566
3432,428615
3432,177608
3434,150552
3434,7478
3434,238960
3434,145325
3434,437934
3436,288453
3436,445013
3436,62475
3436,430327
3436,89594
3438,498984
3438,281245
3438,539265
3438,537967
3438,353662
3441,224584
3441,281256
3441,250047
3441,342456
3441,274816
3443,238274
3443,281260
3443,17624
3443,58508
3443,580281
3444,455224
3444,275386
3444,551846
3444,44933
3444,58514
3445,287807
3445,524344
3445,280072
3445,330167
3445,287036
3447,203634
3447,533944
3447,454757
3447,304043
3447,244743
3448,121060
3448,411001
3448,280599
3448,260156
3448,30610
3449,411001
3449,396674
3449,207417
3449,260156
3449,121060
3450,472608
3450,399190
3450,427779
3450,287899
3450,156200
3451,265884
3451,183466
3451,285175
3451,249809
3451,242799
3453,412304
3453,263095
3453,552782
3453,156561
3453,132851
3454,282465
3454,573072
3454,564995
3454,567699
3454,565783
3455,437650
3455,106273
3455,251976
3455,405238
3455,551730
3457,190449
3457,43429
3457,49244
3457,137445
3457,138392
3459,472620
3459,220371
3459,565012
3459,80507
3459,229050
3460,473130
3460,42724
3460,300112
3460,177849
3460,401509
3461,3960
3461,44239
3461,2488
3461,3963
3461,3964
3462,497593
3462,268680
3462,353959
3462,557449
3462,286425
3463,534499
3463,542579
3463,455615
3463,131663
3463,568165
3464,287129
3464,229428
3464,58520
3464,202013
3464,141867
3465,303058
3465,23075
3465,288921
3465,287157
3465,256472
3466,530923
3466,286572
3466,238685
3466,546197
3466,276831
3467,524346
3467,287936
3467,529723
3467,79182
3467,365181
3469,188642
3469,292474
3469,306844
3469,226826
3469,437396
3472,554396
3472,472635
3472,103136
3472,29442
3472,100852
3473,413263
3473,152164
3473,491721
3473,411406
3473,381486
3475,31867
3475,239561
3475,190889
3475,58519
3475,18809
3477,125980
3477,350243
3477,217063
3477,355422
3477,355421
3478,443991
3478,581545
3478,184537
3478,422461
3478,267980
3479,48014
3479,58515
3479,309501
3479,95424
3479,386016
3480,411129
3480,79162
3480,376124
3480,194770
3480,28354
3481,138814
3481,381805
3481,229368
3481,138795
3481,216327
3483,229035
3483,531008
3483,472798
3483,405962
3483,49205
3486,361760
3486,463471
3486,73087
3486,176645
3486,548561
3487,242785
3487,409683
3487,196714
3487,472629
3487,55719
3488,184812
3488,472624
3488,393290
3488,288597
3488,196684
3490,288457
3490,568154
3490,6346
3490,359662
3490,359715
3491,424248
3491,183791
3491,377723
3491,498148
3491,267993
3493,497630
3493,427121
3493,472625
3493,268695
3493,42182
3494,555116
3494,556210
3494,545742
3494,173214
3494,336824
3495,452057
3495,19359
3495,195296
3495,67517
3495,471054
3499,135220
3499,430153
3499,249774
3499,124951
3499,136982
3500,546475
3500,299838
3500,177802
3500,408085
3500,550440
3502,30705
3502,339329
3502,502809
3502,395088
3502,232900
3503,238975
3503,426689
3503,266826
3503,142415
3503,151344
3504,182743
3504,402520
3504,261027
3504,151024
3504,202643
3507,164886
3507,164786
3507,21652
3507,268671
3507,17628
3508,26233
3508,103177
3508,370517
3508,286435
3508,288259
3509,284349
3509,283813
3509,74002
3509,179070
3509,547451
3510,286115
3510,497594
3510,390968
3510,353962
3510,31561
3512,336924
3512,577651
3512,342900
3512,14520
3512,236517
3514,447130
3514,240871
3514,154711
3514,218896
3514,133020
3515,426679
3515,274709
3515,121881
3515,93716
3515,262695
3517,572639
3517,565902
3517,577629
3517,67351
3517,571208
3518,235386
3518,445265
3518,296440
3518,464143
3518,524244
3519,264824
3519,100128
3519,108573
3519,435499
3519,66055
3520,472618
3520,55874
3520,88583
3520,249497
3520,55880
3521,264974
3521,506310
3521,239321
3521,325616
3521,449711
3522,46071
3522,203705
3522,445159
3522,581306
3522,382050
3523,138640
3523,430878
3523,63495
3523,559494
3523,69402
3524,532763
3524,382461
3524,304829
3524,395038
3524,140639
3525,352253
3525,146050
3525,546442
3525,78230
3525,195079
3526,118447
3526,495237
3526,103325
3526,360428
3526,238523
3527,367945
3527,286696
3527,178088
3527,429953
3527,49254
3528,230472
3528,367994
3528,384278
3528,228231
3528,59226
3529,248692
3529,281969
3529,187539
3529,40505
3529,252348
3530,45218
3530,65311
3530,312707
3530,300487
3530,199002
3534,464609
3534,224468
3534,287950
3534,19170
3534,38635
3535,187539
3535,529730
3535,537501
3535,298341
3535,119171
3536,580837
3536,100743
3536,357005
3536,244067
3536,273966
3537,495300
3537,238233
3537,90386
3537,304678
3537,494860
3539,494649
3539,481434
3539,543520
3539,543525
3539,213023
3540,288065
3540,479188
3540,472617
3540,330174
3540,64609
3544,549004
3544,462397
3544,279407
3544,500984
3544,17979
3546,239175
3546,140566
3546,168646
3546,515349
3546,251716
3547,357690
3547,113849
3547,215072
3547,66467
3547,66160
3549,416875
3549,523258
3549,288127
3549,377651
3549,66616
3551,448191
3551,249911
3551,375942
3551,472333
3551,62765
3552,126532
3552,102906
3552,219337
3552,126547
3552,102910
3553,174619
3553,7517
3553,436037
3553,145326
3553,150199
3554,65201
3554,65674
3554,507800
3554,187842
3554,461746
3557,145134
3557,45547
3557,145182
3557,44694
3557,288126
3558,301079
3558,129591
3558,329394
3558,15268
3558,94706
3559,338813
3559,340893
3559,46905
3559,63980
3559,64028
3560,524345
3560,63791
3560,26450
3560,498907
3560,79194
3561,64646
3561,67551
3561,545315
3561,63927
3561,244167
3562,4283
3562,63390
3562,94231
3562,579943
3562,250486
3563,229336
3563,538021
3563,40141
3563,26507
3563,29746
3564,66929
3564,65995
3564,416027
3564,66378
3564,63991
3566,357532
3566,99392
3566,565169
3566,115327
3566,357814
3568,357549
3568,364951
3568,476534
3568,115327
3568,138691
3569,263132
3569,66958
3569,67414
3569,66471
3569,66656
3570,357980
3570,364916
3570,121969
3570,65707
3570,68224
3572,67837
3572,67391
3572,254190
3572,357578
3572,570255
3573,412411
3573,249368
3573,412412
3573,31163
3573,249694
3574,18143
3574,524311
3574,267806
3574,270598
3574,307847
3575,64806
3575,509836
3575,544214
3575,68645
3575,16072
3577,238773
3577,287100
3577,274170
3577,7425
3577,444979
3579,30723
3579,565105
3579,155180
3579,351661
3579,80703
3582,99145
3582,64055
3582,560434
3582,544330
3582,544316
3583,413582
3583,136733
3583,66833
3583,580018
3583,114747
3584,289591
3584,294240
3584,289602
3584,16031
3584,458307
3585,26455
3585,335304
3585,239188
3585,540434
3585,340847
3586,106239
3586,243921
3586,239744
3586,396945
3586,288501
3589,580849
3589,285842
3589,494627
3589,478215
3589,427127
3590,268732
3590,530578
3590,553206
3590,92963
3590,364860
3592,473323
3592,563765
3592,239414
3592,553233
3592,526028
3594,240618
3594,137739
3594,39263
3594,245765
3594,455508
3597,27360
3597,152871
3597,256777
3597,257804
3597,196692
3599,298000
3599,64789
3599,148408
3599,159181
3599,329321
3601,381804
3601,286645
3601,282701
3601,38974
3601,138097
3604,413389
3604,70270
3604,370127
3604,225043
3604,545697
3605,436638
3605,268817
3605,420469
3605,369260
3605,213748
3606,445246
3606,177376
3606,200473
3606,525415
3606,238683
3607,530493
3607,148267
3607,148163
3607,556121
3607,287850
3608,369261
3608,101874
3608,399439
3608,252384
3608,29840
3609,396615
3609,553039
3609,542439
3609,287234
3609,207546
3610,374841
3610,329996
3610,553438
3610,418670
3610,537575
3611,289095
3611,542440
3611,277775
3611,288586
3611,537544
3613,386406
3613,559782
3613,121796
3613,472859
3613,512091
3614,156142
3614,534522
3614,455198
3614,296642
3614,217110
3620,188179
3620,296729
3620,569529
3620,141759
3620,296731
3621,70327
3621,339612
3621,358507
3621,91434
3621,566484
3622,229450
3622,343133
3622,69697
3622,379782
3622,229451
3623,145550
3623,145551
3623,130823
3623,253868
3623,44098
3624,566401
3624,229385
3624,525160
3624,288836
3624,31563
3626,374945
3626,23637
3626,230599
3626,230818
3626,152709
3627,302993
3627,206894
3627,508310
3627,537909
3627,570429
3628,200485
3628,381398
3628,481009
3628,268531
3628,527844
3629,496465
3629,524218
3629,62813
3629,66578
3629,198098
3630,530296
3630,287557
3630,444134
3630,451553
3630,235640
3633,70075
3633,178913
3633,459612
3633,344244
3633,415014
3636,151482
3636,229173
3636,397956
3636,581137
3636,180045
3637,44951
3637,286320
3637,534225
3637,529175
3637,87190
3640,7303
3640,187252
3640,552718
3640,101926
3640,18385
3641,124671
3641,124686
3641,512082
3641,78772
3641,7343
3643,361839
3643,342769
3643,342451
3643,8311
3643,67301
3644,332239
3644,17863
3644,356171
3644,528805
3644,464316
3645,429803
3645,238762
3645,522072
3645,543001
3645,542996
3648,333978
3648,270005
3648,545857
3648,152381
3648,69860
3649,396823
3649,239190
3649,16199
3649,499904
3649,162088
3651,551762
3651,430237
3651,149141
3651,467852
3651,298783
3654,476961
3654,475718
3654,477518
3654,215164
3654,255805
3655,581396
3655,241278
3655,296401
3655,121989
3655,118071
3656,340260
3656,188254
3656,70578
3656,179381
3656,554098
3658,580323
3658,568213
3658,78167
3658,168759
3658,353098
3660,462061
3660,455512
3660,178961
3660,455844
3660,200547
3661,405019
3661,398856
3661,369265
3661,46350
3661,499088
3662,387725
3662,7756
3662,405367
3662,508058
3662,177552
3664,86190
3664,86178
3664,257060
3664,257740
3664,485186
3665,59940
3665,411927
3665,124656
3665,391995
3665,190630
3666,239606
3666,164395
3666,269498
3666,464642
3666,510984
3667,429065
3667,117139
3667,178276
3667,111706
3667,495382
3669,195886
3669,330168
3669,200252
3669,45367
3669,163701
3670,502515
3670,533650
3670,436605
3670,486694
3670,124516
3672,156832
3672,511132
3672,511021
3672,510814
3672,569740
3673,530230
3673,511131
3673,361804
3673,506285
3673,511020
3678,365306
3678,288544
3678,236171
3678,540932
3678,445707
3681,62994
3681,318073
3681,319968
3681,365336
3681,239285
3682,238957
3682,426817
3682,96491
3682,199542
3682,194510
3685,445170
3685,419526
3685,123162
3685,113105
3685,228929
3686,230391
3686,101489
3686,435307
3686,108488
3686,255928
3687,409835
3687,475101
3687,31009
3687,533743
3687,249535
3688,214811
3688,46411
3688,67181
3688,214813
3688,214765
3689,397625
3689,28198
3689,28043
3689,391306
3689,135349
3691,331987
3691,217748
3691,282224
3691,186343
3691,113972
3692,105566
3692,540665
3692,78217
3692,298725
3692,105568
3694,176783
3694,498736
3694,138815
3694,462983
3694,392674
3695,259989
3695,378008
3695,182491
3695,511238
3695,531175
3698,542318
3698,431365
3698,211626
3698,528532
3698,560844
3700,185364
3700,387992
3700,20565
3700,148472
3700,74994
3702,273513
3702,135449
3702,78792
3702,124889
3702,131657
3703,28872
3703,495244
3703,458088
3703,466411
3703,289340
3704,19770
3704,239996
3704,446193
3704,187105
3704,390770
3705,524513
3705,229436
3705,509090
3705,254587
3705,238601
3706,429023
3706,268648
3706,239290
3706,123033
3706,123017
3708,117810
3708,288606
3708,334898
3708,197727
3708,344025
3710,286072
3710,542605
3710,244584
3710,530454
3710,530464
3711,388774
3711,393899
3711,554582
3711,228524
3711,430842
3712,500625
3712,381619
3712,376479
3712,275302
3712,334231
3713,45617
3713,461921
3713,238318
3713,214094
3713,304229
3717,277641
3717,273823
3717,462950
3717,559718
3717,273822
3718,121326
3718,178028
3718,154599
3718,73102
3718,86683
3719,230013
3719,302610
3719,155503
3719,421261
3719,67272
3721,156007
3721,123200
3721,535301
3721,185048
3721,347065
3722,346414
3722,106338
3722,346430
3722,190916
3722,327598
3723,264790
3723,288598
3723,226284
3723,436524
3723,286642
3725,537893
3725,47870
3725,288539
3725,410579
3725,274176
3726,288468
3726,405542
3726,508908
3726,168047
3726,150414
3727,22385
3727,104978
3727,2773
3727,3617
3727,97264
3728,284697
3728,500374
3728,491852
3728,262871
3728,136571
3729,453539
3729,89912
3729,89907
3729,390692
3729,177851
3730,455146
3730,424139
3730,73908
3730,196716
3730,287803
3732,79438
3732,288466
3732,196740
3732,39658
3732,395213
3735,84427
3735,152905
3735,86159
3735,83551
3735,86158
3736,28544
3736,377830
3736,173167
3736,11589
3736,257797
3737,230711
3737,155806
3737,137116
3737,411429
3737,135645
3738,22384
3738,532284
3738,83559
3738,4377
3738,40717
3739,239063
3739,487971
3739,76630
3739,423133
3739,21329
3741,379065
3741,75109
3741,358880
3741,288495
3741,288131
3742,382573
3742,553442
3742,533075
3742,267033
3742,274598
3744,395074
3744,288470
3744,38931
3744,70174
3744,90308
3746,513196
3746,299070
3746,513195
3746,562550
3746,477551
3747,70595
3747,508756
3747,179378
3747,341456
3747,493274
3748,101148
3748,422436
3748,96757
3748,475256
3748,163931
3749,289143
3749,552595
3749,552596
3749,173324
3749,161584
3750,464537
3750,70361
3750,238956
3750,342722
3750,172116
3752,76096
3752,466739
3752,113842
3752,379839
3752,90115
3753,333998
3753,11652
3753,137743
3753,178350
3753,146073
3756,553310
3756,542278
3756,204366
3756,239495
3756,398348
3758,530535
3758,56363
3758,399621
3758,167736
3758,2339
3759,179374
3759,340916
3759,70627
3759,334193
3759,512839
3760,244300
3760,478960
3760,25943
3760,19708
3760,350814
3761,383057
3761,231898
3761,153114
3761,213172
3761,552624
3763,416206
3763,207345
3763,494631
3763,14775
3763,308037
3765,500418
3765,20025
3765,500411
3765,63894
3765,251704
3768,152310
3768,563282
3768,457863
3768,19160
3768,227478
3769,239176
3769,40211
3769,499918
3769,30178
3769,69964
3770,530927
3770,265980
3770,531932
3770,238495
3770,405965
3772,69757
3772,179281
3772,526007
3772,333906
3772,70015
3773,172983
3773,537091
3773,242798
3773,136962
3773,132894
3774,400777
3774,183674
3774,78517
3774,257765
3774,183246
3775,90635
3775,177577
3775,253567
3775,381629
3775,214670
3776,26042
3776,18132
3776,531992
3776,254072
3776,16890
3778,192506
3778,561099
3778,177469
3778,8892
3778,70820
3779,360100
3779,230364
3779,42376
3779,418475
3779,14439
3780,487846
3780,70272
3780,339759
3780,117451
3780,342179
3781,491720
3781,495907
3781,378954
3781,367548
3781,534731
3782,116025
3782,183796
3782,277515
3782,151035
3782,277689
3783,535945
3783,73098
3783,177995
3783,127857
3783,150601
3789,125691
3789,420378
3789,103529
3789,365628
3789,534430
3791,300328
3791,405785
3791,157163
3791,424800
3791,515739
3792,221724
3792,163242
3792,163243
3792,240031
3792,283814
3793,151700
3793,185418
3793,286373
3793,553246
3793,177399
3794,253439
3794,336736
3794,344046
3794,176816
3794,448019
3795,1216
3795,485407
3795,115007
3795,487860
3795,29004
3796,235865
3796,24047
3796,134690
3796,291668
3796,177838
3798,103531
3798,365544
3798,301746
3798,549231
3798,132762
3800,426541
3800,422575
3800,338949
3800,561098
3800,223961
3801,135476
3801,528052
3801,177268
3801,27296
3801,162507
3804,508086
3804,161965
3804,73901
3804,239514
3804,400406
3805,358828
3805,212790
3805,75908
3805,8991
3805,520624
3807,282442
3807,76030
3807,415027
3807,366904
3807,355689
3808,15765
3808,239229
3808,81896
3808,282291
3808,391607
3809,402797
3809,545521
3809,581392
3809,285933
3809,525444
3810,134261
3810,389111
3810,41846
3810,231040
3810,171347
3811,529241
3811,401882
3811,155561
3811,155809
3811,81174
3812,368097
3812,238991
3812,333718
3812,172113
3812,334417
3814,251989
3814,151042
3814,152834
3814,167656
3814,257075
3815,124858
3815,522187
3815,76103
3815,266584
3815,456725
3816,65542
3816,239427
3816,28552
3816,171596
3816,263618
3817,248012
3817,416182
3817,542788
3817,416194
3817,29802
3818,26048
3818,385888
3818,244047
3818,103119
3818,552594
3819,446401
3819,562274
3819,443520
3819,306153
3819,474889
3822,524924
3822,466216
3822,317349
3822,515464
3822,60139
3823,70014
3823,574441
3823,70224
3823,178499
3823,279513
3824,487910
3824,346680
3824,13649
3824,562249
3824,486260
3825,379451
3825,484304
3825,1213
3825,246221
3825,171348
3827,238825
3827,502572
3827,483636
3827,443138
3827,488001
3828,446117
3828,211921
3828,171738
3828,60245
3828,140824
3830,466236
3830,277009
3830,476094
3830,567554
3830,430849
3832,525460
3832,542851
3832,171278
3832,156948
3832,522813
3833,546242
3833,393854
3833,244928
3833,473648
3833,275301
3834,14207
3834,509797
3834,184852
3834,398857
3834,509795
3836,368296
3836,495899
3836,238847
3836,493796
3836,421540
3837,263162
3837,263164
3837,19118
3837,448386
3837,263131
3838,26725
3838,73285
3838,271054
3838,462272
3838,174970
3839,543087
3839,281921
3839,542377
3839,437391
3839,14600
3841,471507
3841,537083
3841,242606
3841,242605
3841,537082
3843,171057
3843,140817
3843,275311
3843,445825
3843,499657
3846,272377
3846,125620
3846,340174
3846,420558
3846,178104
3848,288469
3848,535938
3848,226511
3848,238589
3848,229421
3851,443718
3851,170526
3851,130410
3851,562263
3851,528577
3854,506546
3854,386887
3854,163496
3854,359090
3854,524415
3856,470597
3856,106207
3856,17462
3856,467216
3856,264613
3858,354193
3858,569853
3858,239829
3858,178455
3858,561100
3859,340914
3859,69944
3859,69744
3859,349835
3859,178462
3862,405645
3862,69719
3862,558489
3862,312010
3862,69872
3863,336460
3863,339468
3863,311437
3863,124149
3863,119191
3864,236162
3864,163309
3864,236161
3864,45683
3864,218750
3865,340515
3865,177032
3865,21490
3865,196731
3865,283196
3866,70728
3866,8856
3866,468810
3866,70090
3866,182606
3869,70417
3869,576176
3869,378604
3869,208201
3869,482510
3870,456722
3870,229945
3870,288611
3870,397269
3870,436525
3871,377159
3871,230392
3871,273837
3871,565909
3871,509963
3873,70439
3873,197282
3873,336164
3873,343971
3873,464995
3874,511242
3874,542927
3874,418477
3874,419293
3874,156998
3875,23673
3875,178584
3875,43665
3875,344110
3875,69988
3877,19459
3877,335127
3877,554903
3877,342791
3877,358519
3878,418188
3878,171326
3878,47788
3878,68629
3878,462494
3880,243702
3880,288772
3880,524290
3880,455009
3880,211797
3882,411989
3882,198326
3882,411983
3882,413230
3882,73002
3883,80213
3883,97653
3883,114758
3883,94767
3883,197472
3884,83871
3884,84206
3884,84262
3884,147462
3884,85776
3885,259389
3885,238922
3885,182351
3885,23663
3885,341464
3886,311449
3886,443131
3886,239153
3886,376547
3886,69839
3891,339451
3891,576516
3891,339450
3891,70433
3891,339441
3893,177568
3893,70774
3893,239391
3893,80214
3893,172046
3894,140782
3894,333661
3894,488124
3894,69923
3894,116564
3895,111717
3895,367749
3895,46154
3895,577341
3895,535827
3896,498175
3896,377755
3896,294827
3896,424536
3896,550938
3899,467508
3899,274536
3899,445154
3899,28715
3899,97190
3902,544064
3902,7383
3902,28522
3902,75701
3902,247783
3903,83305
3903,86213
3903,22386
3903,86091
3903,29148
3904,67555
3904,87274
3904,176526
3904,409879
3904,524781
3906,154648
3906,377292
3906,48945
3906,125977
3906,418271
3907,328470
3907,328469
3907,461995
3907,131358
3907,461977
3908,382572
3908,214123
3908,132233
3908,178617
3908,478497
3909,238626
3909,185306
3909,46377
3909,529395
3909,546312
3910,539560
3910,44689
3910,191249
3910,158766
3910,428233
3911,468673
3911,4585
3911,371230
3911,275838
3911,117957
3915,337799
3915,70085
3915,487878
3915,255913
3915,275294
3916,344360
3916,342606
3916,69670
3916,309367
3916,49345
3917,186686
3917,239590
3917,495324
3917,396015
3917,411256
3919,239238
3919,156203
3919,563307
3919,357542
3919,444602
3920,239349
3920,467288
3920,186237
3920,65866
3920,155562
3921,155841
3921,356795
3921,355424
3921,68039
3921,217704
3923,168612
3923,46816
3923,495306
3923,511008
3923,524816
3924,73795
3924,105704
3924,533594
3924,174935
3924,334249
3926,132575
3926,550470
3926,450217
3926,97785
3926,201981
3927,75038
3927,75039
3927,145904
3927,313235
3927,563688
3929,351416
3929,281766
3929,156507
3929,255935
3929,21415
3930,179278
3930,487944
3930,355495
3930,343597
3930,46482
3931,342320
3931,70771
3931,295166
3931,250749
3931,534119
3932,343548
3932,333926
3932,70062
3932,70582
3932,123798
3933,178381
3933,73107
3933,495661
3933,336712
3933,508754
3936,239205
3936,521640
3936,99899
3936,264408
3936,63418
3937,355655
3937,544073
3937,256130
3937,417990
3937,142995
3938,356438
3938,70123
3938,23662
3938,470617
3938,275314
3939,562114
3939,400545
3939,117688
3939,329033
3939,165664
3941,153853
3941,156610
3941,156470
3941,462850
3941,222481
3942,546686
3942,340219
3942,127000
3942,126990
3942,502309
3944,282243
3944,338109
3944,569206
3944,267919
3944,347339
3945,521947
3945,74369
3945,17782
3945,521949
3945,67556
3947,330896
3947,147754
3947,177634
3947,505560
3947,145295
3949,220154
3949,522894
3949,525443
3949,238578
3949,200186
3951,426800
3951,525899
3951,402980
3951,536539
3951,142402
3952,154010
3952,113998
3952,340652
3952,216706
3952,496742
3954,527245
3954,580288
3954,523418
3954,43898
3954,430921
3955,426293
3955,270763
3955,527888
3955,127858
3955,46082
3957,273911
3957,239662
3957,540895
3957,285674
3957,359723
3961,117270
3961,488108
3961,417328
3961,569968
3961,117508
3962,74289
3962,159409
3962,203687
3962,107132
3962,425402
3963,123630
3963,14265
3963,571030
3963,560320
3963,340215
3964,389765
3964,260672
3964,250362
3964,521890
3964,151478
3965,567424
3965,507252
3965,577596
3965,576972
3965,420546
3966,279403
3966,417058
3966,465513
3966,445210
3966,255845
3967,238748
3967,288776
3967,177602
3967,117082
3967,138115
3971,221678
3971,462868
3971,349396
3971,30185
3971,576589
3973,344715
3973,456956
3973,343563
3973,118912
3973,508106
3975,327963
3975,124198
3975,437989
3975,314142
3975,330809
3976,481561
3976,444719
3976,142634
3976,438256
3976,21561
3977,351819
3977,172093
3977,351240
3977,111502
3977,140502
3978,83461
3978,83011
3978,83366
3978,84811
3978,84882
3979,280454
3979,180147
3979,451194
3979,251626
3979,476536
3981,391725
3981,75978
3981,543942
3981,391724
3981,147653
3982,445313
3982,525233
3982,31840
3982,444829
3982,419143
3985,81730
3985,138363
3985,299077
3985,548692
3985,169976
3986,437681
3986,101496
3986,238618
3986,18019
3986,123348
3987,445738
3987,344259
3987,463182
3987,238452
3987,311973
3988,111968
3988,262103
3988,336218
3988,239193
3988,176830
3990,177579
3990,336494
3990,236185
3990,371764
3990,346662
3991,531930
3991,254481
3991,527105
3991,493326
3991,142096
3992,273557
3992,296304
3992,559906
3992,390957
3992,361573
3994,529651
3994,84229
3994,569451
3994,342684
3994,23485
3995,357966
3995,343869
3995,462943
3995,283423
3995,350378
3997,131367
3997,28543
3997,374808
3997,198369
3997,277848
3998,10134
3998,155672
3998,526147
3998,105054
3998,330327
3999,93069
3999,402669
3999,343265
3999,107277
3999,415086
4000,239589
4000,4023
4000,5036
4000,4975
4000,288676
4002,341191
4002,458008
4002,70436
4002,344401
4002,171364
4003,213294
4003,5098
4003,49528
4003,374986
4003,430684
4005,11510
4005,522866
4005,306084
4005,109742
4005,341681
4007,437653
4007,398906
4007,257807
4007,183811
4007,239595
4008,220191
4008,220204
4008,445156
4008,355878
4008,123577
4009,55866
4009,581308
4009,116275
4009,134243
4009,143498
4010,155845
4010,476601
4010,216665
4010,76399
4010,178668
4011,104946
4011,177714
4011,117946
4011,42332
4011,82823
4012,535512
4012,176212
4012,138098
4012,269869
4012,116518
4013,142608
4013,80089
4013,14874
4013,538921
4013,178685
4014,109715
4014,151623
4014,109716
4014,358986
4014,570462
4015,151623
4015,151625
4015,358986
4015,372024
4015,436691
4016,405969
4016,372030
4016,235382
4016,184765
4016,184766
4018,452473
4018,372023
4018,476210
4018,372020
4018,235370
4019,71223
4019,18329
4019,185425
4019,176185
4019,423307
4022,238920
4022,182350
4022,259390
4022,340912
4022,344396
4023,546433
4023,488656
4023,237149
4023,328956
4023,105868
4024,69875
4024,70154
4024,460928
4024,227429
4024,44881
4025,405682
4025,581862
4025,452451
4025,288368
4025,447005
4026,292408
4026,567496
4026,274512
4026,90879
4026,560364
4027,410581
4027,553087
4027,423249
4027,286215
4027,553066
4028,338465
4028,172110
4028,140921
4028,209877
4028,134661
4029,176609
4029,73124
4029,334690
4029,502062
4029,539119
4030,268718
4030,20276
4030,73902
4030,268819
4030,95554
4032,501477
4032,560442
4032,575578
4032,343459
4032,5253
4033,576650
4033,62698
4033,358142
4033,125470
4033,569419
4035,30476
4035,352974
4035,239254
4035,177495
4035,89570
4036,85008
4036,547474
4036,85841
4036,85023
4036,49212
4037,499866
4037,575482
4037,58430
4037,519716
4037,379944
4040,202808
4040,174945
4040,277704
4040,462434
4040,538529
4041,525234
4041,481119
4041,22294
4041,577579
4041,418930
4043,267888
4043,344662
4043,38909
4043,41623
4043,264985
4044,278156
4044,194493
4044,94798
4044,165014
4044,260702
4045,285979
4045,376316
4045,239342
4045,58274
4045,176183
4048,286126
4048,281238
4048,495480
4048,177290
4048,146999
4051,103128
4051,265345
4051,17235
4051,368438
4051,274710
4052,260067
4052,534130
4052,479238
4052,287472
4052,281222
4053,525351
4053,501459
4053,12566
4053,195956
4053,280542
4054,239356
4054,553123
4054,298012
4054,504531
4054,288648
4055,276859
4055,124035
4055,275178
4055,514040
4055,393787
4056,48478
4056,200590
4056,529696
4056,434026
4056,461516
4059,288630
4059,29783
4059,228809
4059,101973
4059,492921
4062,314670
4062,315569
4062,121880
4062,935
4062,364012
4063,159979
4063,16716
4063,424356
4063,17278
4063,542670
4064,203362
4064,245125
4064,341957
4064,340794
4064,114776
4065,229158
4065,344482
4065,177840
4065,134077
4065,85999
4067,134202
4067,31841
4067,190854
4067,207340
4067,38891
4070,327821
4070,499911
4070,187657
4070,405769
4070,70146
4071,48934
4071,495374
4071,238528
4071,500310
4071,529606
4072,43193
4072,196690
4072,465193
4072,162834
4072,424274
4073,142693
4073,29368
4073,331975
4073,452480
4073,556421
4074,69824
4074,49355
4074,70510
4074,70008
4074,178638
4082,408163
4082,231864
4082,105302
4082,105291
4082,22396
4083,450437
4083,530270
4083,532585
4083,530267
4083,247020
4084,176023
4084,525773
4084,123648
4084,573668
4084,123616
4087,42662
4087,458520
4087,458568
4087,394899
4087,458569
4088,530326
4088,47871
4088,109728
4088,335137
4088,50522
4089,511694
4089,296451
4089,201291
4089,201293
4089,564782
4090,84204
4090,84596
4090,82702
4090,84118
4090,82832
4091,177286
4091,578417
4091,74373
4091,129853
4091,522342
4092,372259
4092,239546
4092,452073
4092,124485
4092,289190
4093,511692
4093,463405
4093,201319
4093,296452
4093,539684
4094,75649
4094,127764
4094,535940
4094,177647
4094,224863
4095,276661
4095,202449
4095,30044
4095,419822
4095,74116
4096,177677
4096,454119
4096,75655
4096,227384
4096,581350
4100,18367
4100,18391
4100,281306
4100,7292
4100,392292
4101,511693
4101,231865
4101,201289
4101,1497
4101,401726
4102,385826
4102,335505
4102,265155
4102,335344
4102,335646
4103,380358
4103,76591
4103,110208
4103,76592
4103,88878
4104,116952
4104,82064
4104,276704
4104,117405
4104,321941
4105,262347
4105,345575
4105,238374
4105,304388
4105,168209
4107,241008
4107,165310
4107,8113
4107,239897
4107,462064
4108,330057
4108,468170
4108,262698
4108,463153
4108,24458
4110,335794
4110,239035
4110,581662
4110,263189
4110,50613
4111,23905
4111,510063
4111,101036
4111,536968
4111,75935
4115,202795
4115,492782
4115,524160
4115,350872
4115,241330
4116,270244
4116,275788
4116,474391
4116,387988
4116,387987
4117,563156
4117,46934
4117,5961
4117,564615
